age,workClass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
36,2,32709,2,10,1,7,0,1,0,3325,0,45,3,0
67,3,73559,11,9,4,9,3,1,1,9386,0,50,3,1
31,2,117963,11,9,5,1,0,1,1,0,0,60,3,0
26,2,169121,4,13,4,7,3,1,1,0,0,48,3,1
18,2,308889,5,7,5,10,5,4,0,0,0,20,3,0
45,5,144940,9,14,1,6,2,2,0,0,0,40,3,0
64,2,102041,5,7,4,7,3,1,1,0,0,40,3,0
26,2,335998,11,9,5,7,0,1,0,0,0,38,3,0
53,2,29557,2,10,1,6,0,1,0,0,0,40,3,0
27,2,210313,11,9,5,1,5,1,1,0,0,28,7,0
32,2,190784,2,10,1,4,2,3,1,0,0,40,3,0
49,0,107597,11,9,1,9,2,1,0,14084,0,30,3,1
59,2,97168,0,6,4,13,3,1,1,0,0,40,3,1
44,2,155930,9,14,4,6,3,1,1,7688,0,55,3,1
61,0,181033,11,9,4,0,3,1,1,0,0,60,3,0
41,0,344572,11,9,1,0,2,1,0,0,0,40,3,0
46,6,170165,11,9,3,10,2,1,0,0,0,37,3,0
32,2,178835,11,9,5,10,0,1,1,0,0,40,3,0
29,2,118230,11,9,5,7,0,1,0,0,0,35,3,0
48,2,149640,9,14,5,9,0,1,1,0,0,40,3,0
32,2,30271,2,10,1,9,2,1,0,0,0,30,3,0
21,2,154165,11,9,5,1,4,1,0,0,0,35,3,0
50,0,341797,14,15,4,6,3,1,1,0,0,50,3,1
44,5,145246,9,14,4,6,3,1,1,0,0,44,3,1
51,2,280093,11,9,3,10,5,1,0,0,0,40,3,0
42,2,373469,11,9,4,13,3,1,1,0,0,40,3,1
27,2,199172,4,13,5,3,4,1,0,0,0,40,3,0
70,0,177199,11,9,4,9,3,1,1,0,0,3,3,0
33,2,258932,11,9,1,9,0,1,0,0,0,40,3,0
65,0,139960,11,9,4,0,3,1,1,10605,0,60,3,1
39,2,258037,9,14,5,10,0,1,1,0,0,40,3,0
32,2,116677,11,9,4,13,3,1,1,0,0,40,3,0
30,2,59496,2,10,1,6,2,1,0,0,0,40,3,0
43,3,34218,2,10,4,9,3,1,1,0,0,40,3,0
31,2,200246,15,5,5,5,4,1,1,0,0,40,3,0
64,1,316246,4,13,1,10,0,2,0,0,0,40,3,0
37,5,239161,2,10,3,3,4,0,1,0,0,52,3,0
49,0,173411,11,9,1,7,0,1,1,0,0,40,3,0
29,2,259226,5,7,5,4,4,1,1,0,0,48,3,0
35,5,195516,11,9,1,9,0,1,1,0,0,40,3,0
37,2,200598,8,12,4,6,3,1,1,0,1740,45,3,0
42,6,160369,9,14,4,6,3,1,1,0,0,50,3,1
21,6,415913,2,10,5,6,4,1,1,0,0,40,3,0
23,2,147253,8,12,5,7,0,1,1,0,0,40,3,0
35,5,199674,11,9,5,5,2,2,0,0,0,40,3,0
29,6,198493,3,11,4,3,3,1,1,0,0,40,3,1
23,2,377121,2,10,5,5,2,1,0,0,0,25,3,0
21,2,400635,2,10,5,5,0,1,0,0,0,20,3,0
45,2,513660,4,13,5,6,0,1,1,0,0,40,3,0
24,2,175069,4,13,5,6,0,1,1,0,0,50,3,0
38,2,82552,11,9,5,1,0,1,1,594,0,50,3,0
28,2,78388,0,6,5,1,4,1,0,0,0,38,3,0
23,2,171705,11,9,5,7,2,1,0,0,0,48,3,0
39,0,315640,4,13,5,7,4,4,1,0,0,60,29,0
45,2,266860,9,14,4,9,3,1,1,15024,0,50,3,1
68,2,192829,8,12,1,9,0,1,0,0,0,43,3,0
60,1,237317,3,11,1,6,2,1,1,4934,0,40,3,1
38,6,110426,10,16,4,6,1,1,0,7688,0,40,3,1
41,2,327606,7,8,3,13,0,2,1,0,0,40,3,0
48,2,34845,11,9,1,13,5,1,1,0,0,40,3,0
33,2,58582,11,9,4,4,3,1,1,0,0,40,3,0
48,2,155659,3,11,4,13,3,1,1,0,0,40,3,0
23,5,210029,2,10,5,10,4,1,0,0,0,20,3,0
26,2,381618,15,5,4,13,3,1,1,0,0,45,3,0
55,3,298449,4,13,4,9,3,1,1,0,2415,50,3,1
35,6,226789,9,14,4,6,3,1,1,0,0,75,3,0
52,2,210736,2,10,4,9,3,1,1,3103,0,55,3,1
46,6,111163,11,9,3,10,2,1,0,0,0,38,3,0
72,6,76860,11,9,4,10,3,4,1,0,0,1,3,0
18,2,92112,11,9,5,5,4,1,0,0,0,30,3,0
62,5,136787,11,9,1,2,5,1,1,0,0,40,3,0
22,2,29810,2,10,5,2,4,1,0,0,0,30,3,0
40,2,360884,2,10,4,10,1,1,0,7298,0,40,3,1
26,2,266022,2,10,4,7,3,1,1,0,0,50,3,0
35,2,142874,8,12,2,7,4,2,0,0,0,36,3,0
25,0,72338,11,9,5,7,2,4,0,0,0,40,3,0
46,0,177305,3,11,4,7,1,2,0,0,0,35,3,1
39,2,165106,4,13,2,13,0,1,1,0,1564,50,3,1
41,2,424478,2,10,4,13,3,2,1,0,0,45,3,1
59,2,189721,4,13,4,1,3,1,1,0,0,40,19,1
37,2,34180,11,9,4,13,3,1,1,0,0,40,3,0
38,2,183279,2,10,4,13,3,1,1,0,0,43,3,0
33,2,35309,4,13,5,9,0,4,1,0,0,40,3,0
23,2,259109,8,12,4,5,1,1,0,0,0,40,15,0
67,0,148690,9,14,6,6,0,1,1,18481,0,2,3,1
60,2,125019,4,13,1,6,0,1,0,8614,0,48,3,1
39,3,172538,4,13,4,6,3,1,1,0,0,50,3,1
32,0,410615,11,9,4,2,3,1,1,0,1887,60,3,1
26,2,322547,4,13,5,6,0,1,0,0,0,45,3,0
39,2,300760,11,9,1,8,2,1,0,0,0,50,3,0
28,2,232782,2,10,5,10,0,1,0,0,0,40,3,0
29,2,174645,5,7,1,13,2,1,0,0,0,52,3,0
43,2,164693,3,11,4,13,3,1,1,0,0,50,3,0
23,2,206861,2,10,5,8,4,1,1,0,0,25,3,0
32,2,195602,4,13,4,7,3,1,1,0,1977,45,3,1
33,0,422960,2,10,4,6,1,1,0,0,0,60,3,1
45,2,116360,11,9,1,5,0,2,0,0,0,35,3,0
48,2,278530,11,9,1,13,2,1,1,0,0,40,3,0
43,5,188291,14,15,4,6,3,1,1,15024,0,45,3,1
50,0,163948,11,9,4,2,3,1,1,0,0,40,3,1
63,2,64544,4,13,5,8,0,1,1,0,0,40,3,1
55,2,101468,11,9,4,13,3,1,1,3103,0,40,3,1
22,2,107882,4,13,5,9,4,1,0,0,0,35,3,0
32,0,182691,11,9,5,5,2,1,1,0,0,60,3,0
27,2,203776,8,12,4,9,3,1,1,0,0,55,3,0
22,2,201268,4,13,5,7,4,1,0,0,0,15,3,0
44,2,29762,11,9,1,2,0,1,1,0,0,68,3,0
34,2,186346,11,9,3,5,0,1,0,0,0,40,3,0
28,2,196690,11,9,5,4,0,1,0,0,0,40,3,0
40,2,99604,9,14,4,6,1,1,0,15024,0,24,3,1
45,2,194772,2,10,4,2,3,1,1,0,0,55,3,0
17,2,95446,0,6,5,5,4,1,1,0,0,15,3,0
53,0,257126,7,8,4,13,3,1,1,0,0,45,3,0
58,2,194733,8,12,4,13,3,1,1,0,0,40,3,1
55,0,98361,11,9,5,13,4,1,1,0,0,35,3,0
44,5,124924,3,11,5,13,0,1,1,0,0,44,3,0
40,0,111971,11,9,4,13,3,1,1,0,0,30,3,0
58,0,130714,9,14,4,9,3,1,1,0,0,50,3,0
38,2,208358,11,9,4,13,3,1,1,0,0,40,3,1
62,2,147627,15,5,5,12,0,2,0,1055,0,22,3,0
31,2,149507,3,11,4,13,3,1,1,3464,0,38,3,0
31,2,164870,5,7,4,13,3,1,1,0,0,40,34,0
30,2,236861,11,9,5,9,0,1,1,0,1876,45,3,0
37,2,220314,11,9,1,10,2,1,0,0,0,40,34,0
38,5,329980,11,9,5,13,0,1,1,0,1876,40,20,0
58,5,318537,7,8,4,0,3,1,1,0,0,40,3,0
30,2,183284,4,13,4,9,3,1,1,0,0,50,3,1
28,2,334368,3,11,5,6,0,1,0,4650,0,40,3,0
46,2,109227,2,10,1,9,2,1,0,0,0,70,3,0
34,2,118551,4,13,5,8,0,1,0,0,0,40,3,0
39,3,163057,2,10,1,13,0,1,1,0,0,99,3,0
61,3,253101,2,10,6,7,0,1,0,0,0,20,3,0
30,0,20098,3,11,1,4,0,1,0,0,0,40,3,0
31,2,196227,11,9,3,5,0,1,0,0,0,40,3,0
21,2,175374,11,9,5,10,4,1,1,0,0,40,3,0
50,2,234037,11,9,4,4,3,1,1,0,0,58,3,0
47,2,341762,11,9,5,10,0,1,1,0,0,33,3,0
20,2,174714,11,9,5,1,4,1,1,0,0,40,3,0
23,2,222835,4,13,5,5,4,1,0,0,0,30,3,0
46,2,251786,13,2,3,5,0,1,0,0,0,40,34,0
20,2,164219,11,9,5,1,4,1,1,0,0,45,3,0
33,2,251120,4,13,4,7,3,1,1,7688,0,50,3,1
30,2,236993,2,10,5,10,2,1,0,0,0,30,3,0
43,5,105896,2,10,1,3,2,1,0,0,0,40,3,0
23,2,211527,2,10,5,1,4,1,1,0,0,60,3,0
34,2,317809,4,13,4,9,3,1,1,0,0,50,3,1
25,2,185287,2,10,5,10,0,1,1,0,0,40,3,0
50,2,31014,11,9,4,6,1,1,0,0,0,40,3,1
44,2,151985,9,14,4,9,1,1,0,0,0,24,3,1
26,2,89389,2,10,1,6,0,1,0,0,0,40,3,0
35,2,406051,10,16,5,6,0,1,0,0,0,80,3,1
48,0,171986,11,9,1,6,0,1,1,0,0,15,3,0
26,2,167848,11,9,5,4,0,2,1,0,0,40,3,0
41,5,213019,9,14,1,6,2,1,0,0,0,40,3,0
25,2,211424,4,13,5,5,4,1,1,0,0,40,3,0
33,2,168981,3,11,5,6,2,1,0,0,0,55,3,0
24,2,122348,4,13,4,9,1,1,0,0,0,40,3,0
31,2,139753,4,13,2,10,0,1,0,0,0,40,3,0
24,5,176178,8,12,5,6,4,1,0,0,0,2,3,0
41,2,145220,15,5,5,12,2,1,0,0,0,40,28,0
38,5,188612,2,10,4,13,3,1,1,0,0,45,3,0
19,2,445728,11,9,5,13,0,1,1,0,0,40,3,0
19,2,318002,11,9,5,10,4,1,1,0,0,40,3,0
24,2,235722,11,9,5,5,0,1,1,0,0,40,3,0
59,2,367984,4,13,4,5,3,1,1,0,0,40,3,0
67,2,212705,9,14,2,9,0,1,1,0,0,55,3,1
49,2,411273,0,6,1,4,0,2,1,0,0,40,3,0
35,2,103986,3,11,4,8,3,1,1,0,0,40,3,1
44,2,203761,2,10,4,9,3,1,1,0,0,45,3,1
58,2,266792,2,10,4,9,3,1,1,99999,0,40,3,1
22,2,116800,8,12,5,3,4,1,1,0,0,60,3,0
21,6,99199,2,10,5,9,4,1,1,0,0,10,3,0
50,2,162327,2,10,4,1,3,1,1,0,0,50,3,0
44,5,100479,8,12,4,6,3,1,1,0,0,48,3,0
36,5,32587,2,10,4,10,3,3,1,0,0,40,3,0
30,1,321990,2,10,4,10,3,1,1,7298,0,48,17,1
52,2,108914,11,9,4,7,3,1,1,0,0,40,3,1
35,0,61343,11,9,4,13,3,1,1,0,0,90,3,0
48,5,81154,3,11,5,3,2,1,1,0,0,48,3,0
23,2,162945,11,9,4,7,3,1,1,0,2377,40,3,0
37,2,225504,9,14,5,7,0,1,1,0,0,50,3,0
44,3,191712,9,14,4,6,3,1,1,0,2415,55,3,1
44,2,176063,11,9,4,2,3,1,1,0,0,50,3,1
36,2,198587,4,13,1,6,0,1,1,0,0,40,3,0
26,6,34965,2,10,4,9,3,1,1,0,0,12,3,0
31,3,467108,4,13,5,6,0,1,1,0,0,45,3,1
23,3,263899,11,9,5,6,4,2,1,0,0,12,10,0
29,2,204984,11,9,4,13,3,1,1,0,0,50,3,0
53,2,217568,11,9,6,13,2,2,0,0,0,40,3,0
52,2,48343,3,11,4,9,3,1,1,0,0,40,3,0
55,2,193130,11,9,4,1,3,1,1,0,1887,40,3,1
31,2,253354,0,6,4,7,3,1,1,0,0,40,3,0
19,2,258026,11,9,5,7,0,1,0,0,0,16,3,0
64,2,211360,11,9,6,7,0,1,0,0,0,30,3,0
55,2,191367,11,9,4,7,3,1,1,0,0,40,3,0
48,2,148995,9,14,4,6,3,1,1,0,0,55,3,1
20,2,123901,11,9,5,13,4,1,0,0,0,40,3,0
50,5,117496,11,9,4,10,1,1,0,7298,0,30,3,1
45,3,32356,4,13,4,9,3,1,1,0,0,51,3,0
17,2,206506,0,6,5,1,5,1,1,0,0,10,12,0
38,2,218729,11,9,1,5,0,1,0,0,0,25,3,0
43,2,52498,11,9,1,9,2,1,0,0,0,40,3,1
22,2,136767,11,9,4,13,3,1,1,0,0,30,3,0
63,2,219540,11,9,1,13,0,1,0,0,0,40,3,0
36,2,114059,4,13,4,9,3,1,1,0,0,45,3,0
56,2,247337,4,13,4,6,3,1,1,0,0,50,3,1
43,6,310969,14,15,4,6,3,2,1,0,0,40,3,0
41,2,171546,4,13,4,8,3,1,1,0,0,45,3,1
41,2,217455,11,9,1,10,2,1,0,0,0,40,3,0
36,2,410489,4,13,1,6,0,1,1,0,0,45,3,0
59,2,146391,10,16,4,6,3,1,1,0,0,50,3,1
46,5,165484,8,12,4,9,3,1,1,0,0,44,3,1
23,2,184271,4,13,5,6,0,1,0,0,0,36,3,0
46,0,231347,2,10,3,6,0,1,1,0,0,20,3,0
53,2,95469,4,13,4,10,3,1,1,0,1902,40,3,1
47,2,244025,11,9,5,4,2,3,1,0,0,56,15,0
46,1,46537,9,14,5,6,0,1,0,0,0,40,3,0
47,2,205730,11,9,4,13,3,1,1,0,0,56,3,1
29,2,383745,11,9,4,4,3,1,1,0,1887,30,3,1
32,2,328199,3,11,1,9,2,1,0,0,0,40,3,0
90,2,84553,11,9,4,4,3,1,1,0,0,40,3,0
63,2,221072,4,13,4,13,3,1,1,0,0,49,3,0
23,2,123983,3,11,5,6,4,4,1,0,0,40,3,0
76,2,191024,4,13,4,6,3,1,1,0,0,30,3,0
23,2,167868,3,11,5,10,0,1,0,0,0,40,3,0
44,2,225879,2,10,4,10,1,0,0,0,0,30,34,1
81,3,247232,0,6,4,9,1,1,0,2936,0,28,3,0
17,2,143791,0,6,5,5,4,2,0,0,0,12,3,0
56,2,177271,3,11,4,8,3,1,1,0,0,40,3,1
58,1,129786,0,6,4,13,3,1,1,0,0,40,3,0
45,2,31339,4,13,4,10,3,1,1,0,0,45,3,1
25,2,236267,11,9,4,1,3,1,1,0,0,40,3,0
36,2,130620,4,13,4,6,1,4,0,0,0,35,22,1
32,2,208180,3,11,4,8,1,1,0,0,0,24,3,1
25,2,292058,11,9,5,5,5,1,1,0,0,30,3,0
29,1,142712,2,10,4,10,3,1,1,0,0,40,3,1
23,2,119665,11,9,5,10,0,1,1,0,0,60,3,0
41,2,116825,9,14,4,6,3,1,1,0,0,55,3,1
48,6,201177,4,13,4,9,3,2,1,0,0,40,3,1
29,2,118337,11,9,4,2,3,1,1,0,0,60,3,0
27,2,173800,9,14,5,2,2,4,1,0,0,20,27,0
55,2,289257,2,10,4,13,3,1,1,0,0,40,3,0
30,2,190912,5,7,4,1,3,4,1,0,1651,40,24,0
45,2,140581,2,10,6,5,2,2,0,0,0,40,3,0
50,2,174102,11,9,1,13,4,1,1,0,0,40,15,0
22,2,316509,11,9,5,13,0,1,1,0,0,50,3,0
80,5,20101,11,9,6,5,2,3,0,0,0,32,3,0
30,2,187279,11,9,4,1,3,1,1,0,0,44,3,0
20,2,259496,2,10,5,7,4,1,0,0,0,20,3,0
29,0,181466,11,9,4,7,3,1,1,0,0,35,3,0
56,2,178202,2,10,4,4,3,1,1,0,0,40,3,0
63,2,188976,4,13,4,10,3,1,1,0,0,40,3,0
20,2,203027,11,9,5,1,4,1,1,0,0,40,3,0
38,6,142022,11,9,4,10,1,2,0,0,0,40,3,0
31,2,119033,11,9,4,13,3,1,1,0,0,40,3,0
21,2,216181,2,10,5,7,4,1,1,0,0,35,3,0
47,2,178341,0,6,4,4,3,1,1,0,0,46,3,1
25,5,244408,4,13,5,8,2,4,0,0,0,40,24,0
31,2,198953,2,10,3,10,2,2,0,0,0,38,3,0
28,2,173110,11,9,5,9,0,1,0,0,0,40,3,0
38,2,66326,11,9,4,2,3,1,1,0,0,99,3,0
30,5,181091,4,13,4,3,3,1,1,0,0,40,3,0
39,3,135500,11,9,4,9,3,1,1,0,1977,40,3,1
27,2,133929,4,13,5,6,2,1,0,0,0,36,3,0
26,2,86483,2,10,5,9,0,1,0,0,0,40,3,0
47,2,167787,11,9,5,10,5,1,0,0,0,40,3,0
27,0,208577,11,9,5,13,0,1,1,0,2258,50,3,0
43,2,216697,2,10,4,3,3,0,1,0,0,32,3,0
32,5,118457,4,13,5,6,0,1,1,0,0,55,3,0
20,2,298635,2,10,5,7,4,4,1,0,0,30,22,0
21,5,212780,7,8,5,1,2,2,0,0,0,20,3,0
32,2,159187,3,11,5,6,0,1,1,0,0,40,3,0
37,2,237995,3,11,1,4,0,2,1,0,0,48,3,0
45,2,160724,11,9,4,13,3,4,1,0,0,40,24,0
37,3,183800,8,12,4,7,3,1,1,0,1887,40,3,1
54,3,185936,15,5,1,7,0,1,0,0,0,15,3,0
24,2,161198,4,13,5,6,0,1,1,0,0,25,3,0
28,2,113635,5,7,5,6,0,1,1,0,0,30,3,0
23,2,214542,2,10,5,0,4,1,1,0,0,40,3,0
54,2,172991,11,9,4,0,3,1,1,0,0,40,3,0
40,2,203761,11,9,4,4,3,1,1,0,0,40,3,1
38,2,161141,2,10,4,13,3,1,1,0,0,48,3,1
71,2,180117,0,6,4,4,3,1,1,0,0,40,3,0
51,2,317396,2,10,1,10,2,1,0,0,0,40,3,0
52,0,237868,2,10,5,10,2,1,1,0,0,5,3,0
30,2,323069,4,13,5,7,0,1,0,0,0,40,3,0
34,2,181091,11,9,4,13,3,1,1,7688,0,40,3,1
38,2,309122,0,6,1,4,0,1,0,0,0,40,3,0
43,1,105936,3,11,5,6,0,1,0,13550,0,40,3,1
43,2,40024,5,7,5,2,0,1,1,0,0,42,3,0
36,1,192443,2,10,5,9,0,2,1,13550,0,40,3,1
24,6,184216,2,10,5,10,4,1,0,0,0,40,3,0
29,6,256211,13,2,5,10,4,4,1,0,0,40,22,0
55,2,205422,0,6,4,5,1,2,0,0,0,40,3,0
51,2,22211,9,14,4,6,3,1,1,0,1902,60,3,1
43,5,196308,11,9,1,9,2,3,0,0,0,40,3,0
28,2,389713,11,9,1,3,0,1,1,0,0,40,3,0
54,2,82566,8,12,4,7,3,1,1,0,0,45,3,0
47,2,199058,2,10,4,6,3,1,1,0,0,40,3,1
47,2,160440,4,13,4,7,3,1,1,0,0,55,3,1
47,2,76034,2,10,4,5,3,1,1,0,0,57,3,1
38,2,188503,2,10,5,10,2,1,0,6497,0,35,3,0
60,0,92845,6,3,4,0,3,1,1,0,0,40,3,0
19,2,29083,11,9,5,7,4,3,0,0,0,25,3,0
22,2,234474,2,10,5,10,4,2,0,0,0,25,3,0
55,5,107308,9,14,4,6,3,1,1,0,0,40,3,1
44,2,111891,2,10,3,7,5,2,0,0,0,35,3,0
53,0,145419,13,2,4,9,3,1,1,7688,0,67,19,1
44,5,193425,9,14,4,6,1,1,0,4386,0,40,3,1
28,1,188278,4,13,5,3,0,1,1,0,0,50,3,0
30,5,303485,2,10,5,2,2,2,0,0,0,40,3,0
39,5,67187,11,9,5,9,4,3,0,0,0,40,3,0
43,6,114508,11,9,1,9,2,1,0,0,0,40,3,0
24,2,204172,4,13,5,7,5,1,0,0,0,40,3,0
27,5,162973,3,11,5,3,0,1,1,0,0,56,3,0
64,0,192695,6,3,4,0,3,1,1,0,0,70,20,0
41,5,89172,2,10,4,0,3,1,1,0,0,40,3,1
28,2,163320,11,9,5,2,4,1,1,0,0,40,3,0
61,2,128230,11,9,4,6,3,1,1,0,0,30,3,0
27,2,246440,5,7,1,4,2,1,0,0,0,40,3,0
49,2,50567,2,10,1,10,0,1,0,0,0,32,3,0
20,2,117476,2,10,4,13,3,1,1,0,0,40,3,0
41,2,315834,4,13,5,6,0,1,0,0,1876,40,3,0
28,5,214881,11,9,4,13,3,1,1,0,0,40,3,0
36,2,195516,11,9,1,4,0,1,1,0,0,40,3,0
44,0,218653,4,13,1,13,4,1,1,0,0,40,3,0
51,2,87205,4,13,4,10,1,1,0,7688,0,20,3,1
40,2,164647,2,10,1,6,2,2,0,0,0,38,3,0
19,2,129151,11,9,5,13,0,1,0,0,0,40,3,0
54,2,319697,2,10,4,6,1,1,0,0,0,40,3,0
55,0,193374,11,9,1,13,0,1,1,0,0,40,3,0
57,2,167864,3,11,6,6,0,1,0,0,0,40,3,0
29,2,197932,2,10,3,12,0,1,0,0,0,30,7,0
51,2,102904,11,9,1,7,2,1,0,0,0,43,3,0
44,2,216907,11,9,1,5,0,1,1,0,0,37,3,0
35,5,331395,3,11,4,3,3,1,1,0,0,42,3,0
40,2,171424,11,9,1,2,0,1,1,0,0,40,3,0
46,2,35406,1,4,3,5,0,1,0,0,0,32,3,0
25,2,238964,2,10,4,13,3,1,1,0,0,60,3,1
33,2,213002,4,13,5,6,0,1,1,0,1408,36,3,0
32,2,27882,2,10,5,4,5,1,0,0,2205,40,13,0
22,2,340543,11,9,5,8,0,1,0,0,0,40,3,0
39,2,70240,2,10,4,7,1,4,0,0,0,40,22,0
18,0,87169,11,9,5,0,4,4,1,0,0,40,3,0
43,2,253759,11,9,1,10,2,2,0,0,0,45,3,0
46,2,194431,11,9,5,8,5,1,1,0,0,40,3,0
63,2,137843,2,10,4,7,3,1,1,7298,0,48,3,1
40,2,170649,2,10,4,7,3,1,1,0,0,8,3,0
59,2,182460,4,13,4,9,3,1,1,0,0,60,3,1
40,5,26929,9,14,5,6,0,1,0,0,0,40,3,0
23,2,399022,11,9,5,5,4,1,1,0,0,35,3,0
64,2,50171,11,9,4,5,3,1,1,0,0,10,3,0
36,2,218490,3,11,4,7,3,1,1,0,0,60,3,0
48,2,164423,11,9,1,4,2,1,0,0,0,40,3,0
43,2,124436,2,10,4,6,1,1,0,0,0,40,3,1
18,2,60981,0,6,5,5,4,1,0,0,0,30,3,0
17,2,70868,5,7,5,13,4,1,1,0,0,16,3,0
36,2,150601,14,15,4,6,3,1,1,0,0,50,3,0
53,2,228500,11,9,4,4,3,1,1,0,0,40,3,1
36,6,76767,2,10,1,9,0,1,0,0,0,39,3,0
20,2,218178,11,9,5,1,0,1,1,0,0,40,3,0
22,2,615367,4,13,5,7,0,1,0,0,0,60,3,0
34,2,150324,4,13,4,6,3,1,1,0,0,40,3,1
39,2,51264,5,7,1,5,4,1,1,0,0,40,3,0
57,2,197642,2,10,6,5,0,1,0,0,0,40,3,0
30,2,229895,0,6,1,5,2,1,0,0,0,40,3,0
37,2,167415,14,15,4,6,3,1,1,0,0,60,3,1
51,2,166934,11,9,4,4,3,1,1,0,0,40,3,1
38,2,305597,11,9,5,2,2,1,1,0,0,40,3,0
34,2,301591,11,9,5,9,2,1,0,0,0,35,3,0
47,1,229646,11,9,2,10,0,2,0,0,0,40,15,0
28,0,51461,11,9,4,0,3,1,1,0,0,40,3,0
25,2,206600,0,6,5,5,0,1,1,0,0,24,39,0
25,2,176836,2,10,5,9,0,1,0,0,0,60,3,0
50,2,204447,9,14,4,9,3,1,1,15024,0,65,3,1
50,2,33304,11,9,4,13,3,1,1,0,0,40,3,1
43,2,174051,4,13,4,13,3,1,1,0,0,48,3,0
27,2,38918,11,9,5,2,0,1,1,0,1876,75,3,0
32,2,170017,11,9,4,13,3,1,1,0,0,50,3,0
44,2,98466,0,6,5,0,2,1,1,0,0,35,3,0
19,2,188864,11,9,5,7,2,2,0,0,0,20,3,0
53,3,137815,2,10,6,9,0,1,1,0,0,40,3,1
21,2,43475,11,9,5,3,0,1,1,0,0,40,3,0
26,2,557236,11,9,5,2,0,1,1,0,0,40,3,0
68,2,32779,11,9,4,2,3,1,1,0,419,12,3,0
31,2,161765,2,10,4,7,3,1,1,0,2051,57,3,0
32,2,207668,4,13,5,9,5,1,1,0,2444,50,3,1
33,2,171215,9,14,5,10,4,1,1,0,0,40,3,0
49,2,52590,11,9,5,10,0,2,1,0,0,40,3,0
24,2,183751,5,7,4,13,3,1,1,0,0,65,3,0
30,2,149507,11,9,4,7,3,1,1,0,0,42,3,0
49,2,98092,11,9,4,13,3,1,1,0,0,40,3,1
18,2,123714,5,7,5,1,0,2,1,0,0,40,3,0
30,6,190385,2,10,5,10,0,1,0,0,0,37,3,0
51,2,334273,11,9,4,13,3,1,1,0,0,40,3,0
52,2,343440,2,10,4,6,3,1,1,0,0,40,3,0
52,2,208302,11,9,1,5,5,1,1,0,0,30,3,0
23,5,280164,11,9,5,5,4,2,1,0,0,32,3,0
23,0,174714,0,6,5,13,0,1,1,0,0,60,3,0
36,2,184655,11,9,4,4,3,1,1,0,0,48,3,0
19,2,140459,5,7,5,13,5,1,1,0,0,25,3,0
53,0,108815,11,9,4,13,3,1,1,0,0,60,3,0
17,2,152652,5,7,5,1,4,1,1,0,0,25,3,0
69,2,269499,11,9,6,1,0,1,0,0,0,8,3,0
46,5,33373,4,13,1,6,2,1,0,0,0,40,3,0
33,2,243674,11,9,3,8,0,1,1,0,0,46,3,0
40,2,225432,2,10,4,4,3,1,1,0,0,45,3,0
56,2,215839,2,10,4,2,3,1,1,0,0,60,3,0
29,5,195520,9,14,4,6,3,1,1,0,0,40,3,0
41,2,70092,2,10,1,10,2,1,0,0,0,38,3,0
22,2,189888,11,9,4,7,3,1,1,0,0,45,3,0
28,2,64307,1,4,4,13,3,1,1,0,0,40,3,0
31,2,94235,4,13,4,13,3,1,1,0,0,46,3,0
35,2,62333,4,13,5,6,0,1,0,0,0,40,3,0
38,2,260997,2,10,4,4,3,2,1,0,0,40,3,0
17,2,146268,0,6,5,5,4,1,0,0,0,10,3,0
39,2,147258,0,6,4,13,3,1,1,0,0,40,3,0
27,0,207948,2,10,5,5,0,2,1,0,0,40,3,0
50,2,180607,11,9,5,10,4,1,0,0,0,40,3,0
56,5,104996,11,9,4,2,3,1,1,0,0,40,3,0
80,0,562336,11,9,4,0,3,1,1,0,0,20,3,0
38,0,334366,2,10,4,0,1,1,0,0,0,15,3,0
52,6,142757,11,9,4,3,3,2,1,0,0,40,3,1
26,5,220656,4,13,5,6,4,2,1,0,0,38,10,0
43,2,96483,11,9,1,5,4,4,0,0,0,40,21,0
45,2,51744,4,13,5,9,0,1,0,0,0,42,3,0
41,3,114967,3,11,4,9,3,2,1,0,0,40,3,1
30,2,393965,8,12,1,10,0,1,0,0,0,25,3,0
24,2,41838,2,10,4,13,3,1,1,2407,0,40,3,0
43,5,143046,2,10,1,5,2,1,0,0,0,20,3,0
44,2,209174,4,13,4,9,3,1,1,0,0,70,3,1
54,2,183248,11,9,1,2,0,2,1,0,0,40,3,0
23,2,102942,4,13,5,6,4,1,0,0,2258,40,3,1
33,0,427474,11,9,4,7,3,1,1,0,0,60,3,1
18,2,338632,5,7,5,5,4,1,1,0,0,16,3,0
38,2,89559,2,10,3,6,2,1,0,0,0,40,35,0
41,0,32533,3,11,4,0,3,1,1,0,0,45,3,0
22,0,255969,7,8,5,0,0,1,1,0,0,48,3,0
66,3,112376,1,4,4,13,3,1,1,0,0,40,3,1
70,3,346053,11,9,4,13,3,1,1,0,0,40,3,0
58,0,147653,0,6,4,13,1,1,0,0,1977,35,3,1
60,0,44915,9,14,1,6,2,1,0,0,0,10,3,0
24,5,111450,0,6,5,13,2,2,1,0,0,65,1,0
61,2,171429,5,7,1,5,2,1,0,0,0,36,3,0
35,5,190964,4,13,4,13,3,1,1,0,0,40,3,0
19,2,109005,2,10,5,6,4,1,0,0,0,40,3,0
52,2,404453,11,9,5,10,2,2,0,0,0,40,3,0
